資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200807,00656R,14,2,1939000,7.08
20200807,00656R,15,3,10027000,36.65
20200807,00656R,16,0,0,0.00
20200807,00656R,17,741,27357000,100.00
20200807,00657,1,26,6902,0.15
20200807,00657,2,70,142035,3.29
20200807,00657,3,6,46776,1.08
20200807,00657,4,4,53000,1.22
20200807,00657,5,3,58287,1.35
20200807,00657,6,1,25000,0.57
20200807,00657,7,1,40000,0.92
20200807,00657,8,0,0,0.00
20200807,00657,9,1,57000,1.32
20200807,00657,10,1,151000,3.50
20200807,00657,11,1,234000,5.42
20200807,00657,12,2,1035000,23.99
20200807,00657,13,0,0,0.00
20200807,00657,14,0,0,0.00
20200807,00657,15,2,2465000,57.13
20200807,00657,16,0,0,0.00
20200807,00657,17,118,4314000,100.00
20200807,00657K,1,2,900,3.01
20200807,00657K,2,0,0,0.00
20200807,00657K,3,1,7300,24.41
20200807,00657K,4,0,0,0.00
20200807,00657K,5,0,0,0.00
20200807,00657K,6,1,21700,72.57
20200807,00657K,7,0,0,0.00
20200807,00657K,8,0,0,0.00
20200807,00657K,9,0,0,0.00
20200807,00657K,10,0,0,0.00
20200807,00657K,11,0,0,0.00
20200807,00657K,12,0,0,0.00
20200807,00657K,13,0,0,0.00
20200807,00657K,14,0,0,0.00
20200807,00657K,15,0,0,0.00
20200807,00657K,16,0,0,0.00
20200807,00657K,17,4,29900,100.00
20200807,00660,1,37,6267,0.07
20200807,00660,2,297,602571,7.06
20200807,00660,3,51,384049,4.50
20200807,00660,4,22,277000,3.24
20200807,00660,5,11,205000,2.40
20200807,00660,6,4,98113,1.15
20200807,00660,7,7,243000,2.84
20200807,00660,8,0,0,0.00
20200807,00660,9,3,163000,1.91
20200807,00660,10,0,0,0.00
20200807,00660,11,6,1680000,19.69
20200807,00660,12,2,921000,10.79
20200807,00660,13,1,648000,7.59
20200807,00660,14,0,0,0.00
20200807,00660,15,2,3303000,38.71
20200807,00660,16,0,0,0.00
20200807,00660,17,443,8531000,100.00
20200807,00661,1,8,2000,0.02
20200807,00661,2,49,98000,1.23
20200807,00661,3,7,59000,0.74
20200807,00661,4,3,43000,0.54
20200807,00661,5,0,0,0.00
20200807,00661,6,2,49000,0.61
20200807,00661,7,0,0,0.00
20200807,00661,8,1,42000,0.52
20200807,00661,9,2,136000,1.71
20200807,00661,10,0,0,0.00
20200807,00661,11,1,394000,4.97
20200807,00661,12,0,0,0.00
20200807,00661,13,1,765000,9.65
20200807,00661,14,1,900000,11.35
20200807,00661,15,2,5437000,68.60
20200807,00661,16,0,0,0.00
20200807,00661,17,77,7925000,100.00
20200807,00662,1,2855,970167,3.28
20200807,00662,2,1761,3448496,11.67
20200807,00662,3,218,1693513,5.73
20200807,00662,4,64,835885,2.83
20200807,00662,5,32,571441,1.93
20200807,00662,6,31,804118,2.72
20200807,00662,7,12,410327,1.38
20200807,00662,8,10,450000,1.52
20200807,00662,9,13,953444,3.22
20200807,00662,10,1,102000,0.34
20200807,00662,11,1,280000,0.94
20200807,00662,12,5,2349609,7.95
20200807,00662,13,0,0,0.00
20200807,00662,14,0,0,0.00
20200807,00662,15,5,16660000,56.41
20200807,00662,16,0,0,0.00
20200807,00662,17,5008,29529000,100.00
20200807,00663L,1,6,784,0.01
20200807,00663L,2,42,75000,1.74
20200807,00663L,3,5,38000,0.88
20200807,00663L,4,5,60216,1.39
20200807,00663L,5,0,0,0.00
20200807,00663L,6,1,25000,0.58
20200807,00663L,7,2,80000,1.85
20200807,00663L,8,0,0,0.00
20200807,00663L,9,2,159000,3.68
20200807,00663L,10,1,146000,3.38
20200807,00663L,11,3,876000,20.32
20200807,00663L,12,0,0,0.00
20200807,00663L,13,0,0,0.00
20200807,00663L,14,1,923000,21.42
20200807,00663L,15,1,1926000,44.69
20200807,00663L,16,0,0,0.00
20200807,00663L,17,69,4309000,100.00
20200807,00664R,1,15,3524,0.00
20200807,00664R,2,1720,4631083,0.72
20200807,00664R,3,790,6724397,1.05
20200807,00664R,4,360,4828646,0.75
20200807,00664R,5,392,7466100,1.17
20200807,00664R,6,393,10392055,1.63
20200807,00664R,7,243,8897000,1.39
20200807,00664R,8,203,9577201,1.50
20200807,00664R,9,417,31234000,4.90
20200807,00664R,10,202,29415000,4.61
20200807,00664R,11,102,27904000,4.38
20200807,00664R,12,22,10729000,1.68
20200807,00664R,13,10,6923000,1.08
20200807,00664R,14,4,3688000,0.57
20200807,00664R,15,19,474661994,74.50
20200807,00664R,16,0,0,0.00
20200807,00664R,17,4892,637075000,100.00
20200807,00665L,1,0,0,0.00
20200807,00665L,2,316,727000,5.02
20200807,00665L,3,118,954000,6.59
20200807,00665L,4,37,487000,3.36
20200807,00665L,5,39,731000,5.05
20200807,00665L,6,29,755000,5.21
20200807,00665L,7,24,869000,6.00
20200807,00665L,8,15,711000,4.91
20200807,00665L,9,20,1582000,10.93
20200807,00665L,10,7,1020000,7.05
20200807,00665L,11,7,1992000,13.77
20200807,00665L,12,2,990000,6.84
20200807,00665L,13,0,0,0.00
20200807,00665L,14,0,0,0.00
20200807,00665L,15,2,3647000,25.21
20200807,00665L,16,0,0,0.00
20200807,00665L,17,616,14465000,100.00
20200807,00666R,1,1,11,0.00
20200807,00666R,2,65,141000,1.84
20200807,00666R,3,17,142000,1.86
20200807,00666R,4,3,39000,0.51
20200807,00666R,5,4,70000,0.91
20200807,00666R,6,6,160000,2.09
20200807,00666R,7,2,70000,0.91
20200807,00666R,8,3,147000,1.92
20200807,00666R,9,1,52000,0.68
20200807,00666R,10,1,169000,2.21
20200807,00666R,11,0,0,0.00
20200807,00666R,12,0,0,0.00
20200807,00666R,13,0,0,0.00
20200807,00666R,14,1,958000,12.56
20200807,00666R,15,2,5675989,74.44
20200807,00666R,16,0,0,0.00
20200807,00666R,17,106,7624000,100.00
20200807,00668,1,157,44758,0.11
20200807,00668,2,1071,2111698,5.50
20200807,00668,3,159,1272629,3.31
20200807,00668,4,29,370000,0.96
20200807,00668,5,35,644000,1.67
20200807,00668,6,28,685000,1.78
20200807,00668,7,16,567000,1.47
20200807,00668,8,5,223000,0.58
20200807,00668,9,17,1185000,3.08
20200807,00668,10,4,453333,1.18
20200807,00668,11,4,1089000,2.83
20200807,00668,12,0,0,0.00
20200807,00668,13,1,722582,1.88
20200807,00668,14,0,0,0.00
20200807,00668,15,2,28985000,75.57
20200807,00668,16,0,0,0.00
20200807,00668,17,1528,38353000,100.00
20200807,00668K,1,1,900,4.39
20200807,00668K,2,0,0,0.00
20200807,00668K,3,1,5700,27.80
20200807,00668K,4,1,13900,67.80
20200807,00668K,5,0,0,0.00
20200807,00668K,6,0,0,0.00
20200807,00668K,7,0,0,0.00
20200807,00668K,8,0,0,0.00
20200807,00668K,9,0,0,0.00
20200807,00668K,10,0,0,0.00
20200807,00668K,11,0,0,0.00
20200807,00668K,12,0,0,0.00
20200807,00668K,13,0,0,0.00
20200807,00668K,14,0,0,0.00
20200807,00668K,15,0,0,0.00
20200807,00668K,16,0,0,0.00
20200807,00668K,17,3,20500,100.00
20200807,00669R,1,16,2428,0.00
20200807,00669R,2,2547,6823450,2.31
20200807,00669R,3,1105,9454130,3.21
20200807,00669R,4,402,5392000,1.83
20200807,00669R,5,421,8039000,2.73
20200807,00669R,6,415,11125000,3.78
20200807,00669R,7,235,8671992,2.94
20200807,00669R,8,226,10791000,3.66
20200807,00669R,9,360,27522000,9.35
20200807,00669R,10,176,26404000,8.97
20200807,00669R,11,86,25263000,8.58
20200807,00669R,12,18,9261000,3.14
20200807,00669R,13,14,9947000,3.38
20200807,00669R,14,8,7368000,2.50
20200807,00669R,15,23,128053000,43.53
20200807,00669R,16,0,0,0.00
20200807,00669R,17,6052,294117000,100.00
20200807,00670L,1,14,2060,0.01
20200807,00670L,2,444,1005940,5.39
20200807,00670L,3,89,719000,3.85
20200807,00670L,4,45,584000,3.13
20200807,00670L,5,23,427000,2.29
20200807,00670L,6,15,382000,2.04
20200807,00670L,7,12,425000,2.27
20200807,00670L,8,9,425000,2.27
20200807,00670L,9,24,1587000,8.51
20200807,00670L,10,9,1163000,6.23
20200807,00670L,11,4,1175000,6.30
20200807,00670L,12,1,415000,2.22
20200807,00670L,13,2,1552000,8.32
20200807,00670L,14,0,0,0.00
20200807,00670L,15,3,8783000,47.10
20200807,00670L,16,0,0,0.00
20200807,00670L,17,694,18645000,100.00
20200807,00671R,1,8,1250,0.00
20200807,00671R,2,922,2501750,1.55
20200807,00671R,3,403,3411000,2.11
20200807,00671R,4,176,2343000,1.45
20200807,00671R,5,180,3401000,2.10
20200807,00671R,6,171,4575000,2.83
20200807,00671R,7,107,3903000,2.41
20200807,00671R,8,81,3921000,2.42
20200807,00671R,9,184,14027000,8.69
20200807,00671R,10,85,12680000,7.85
20200807,00671R,11,41,11358000,7.03
20200807,00671R,12,14,7013000,4.34
20200807,00671R,13,7,4806000,2.97
20200807,00671R,14,3,2779000,1.72
20200807,00671R,15,18,84664000,52.46
20200807,00671R,16,0,0,0.00
20200807,00671R,17,2400,161384000,100.00
20200807,00672L,1,82,18119,0.00
20200807,00672L,2,15807,46820606,1.17
20200807,00672L,3,10332,88550329,2.21
20200807,00672L,4,4900,65538080,1.63
20200807,00672L,5,5421,102379173,2.55
20200807,00672L,6,6094,161593255,4.04
20200807,00672L,7,3758,137681311,3.44
20200807,00672L,8,2985,140790305,3.52
20200807,00672L,9,7000,519713471,12.99
20200807,00672L,10,3920,567888666,14.19
20200807,00672L,11,1998,563350097,14.08
20200807,00672L,12,620,305784001,7.64
20200807,00672L,13,280,195409340,4.88
20200807,00672L,14,173,158114000,3.95
20200807,00672L,15,416,946056247,23.65
20200807,00672L,16,0,0,0.00
20200807,00672L,17,63786,3999687000,100.00
20200807,00673R,1,26,1047,0.00
20200807,00673R,2,322,706100,4.80
20200807,00673R,3,55,450100,3.06
20200807,00673R,4,18,247000,1.67
20200807,00673R,5,10,191000,1.29
20200807,00673R,6,16,433000,2.94
20200807,00673R,7,4,144000,0.97
20200807,00673R,8,4,183000,1.24
20200807,00673R,9,8,555564,3.77
20200807,00673R,10,4,527000,3.58
20200807,00673R,11,5,1670189,11.35
20200807,00673R,12,1,449000,3.05
20200807,00673R,13,0,0,0.00
20200807,00673R,14,1,910000,6.18
20200807,00673R,15,5,8236000,56.01
20200807,00673R,16,0,0,0.00
20200807,00673R,17,479,14703000,100.00
20200807,00674R,1,0,0,0.00
20200807,00674R,2,598,1496000,5.95
20200807,00674R,3,219,1800000,7.17
20200807,00674R,4,80,1050000,4.18
20200807,00674R,5,51,983000,3.91
20200807,00674R,6,45,1195000,4.76
20200807,00674R,7,44,1600000,6.37
20200807,00674R,8,18,848000,3.37
20200807,00674R,9,34,2441000,9.72
20200807,00674R,10,15,1919000,7.64
20200807,00674R,11,4,1144000,4.55
20200807,00674R,12,3,1536000,6.11
20200807,00674R,13,1,676000,2.69
20200807,00674R,14,4,3624000,14.43
20200807,00674R,15,4,4791000,19.08
20200807,00674R,16,0,0,0.00
20200807,00674R,17,1120,25103000,100.00
20200807,00675L,1,8,797,0.01
20200807,00675L,2,160,331199,4.25
20200807,00675L,3,25,181000,2.32
20200807,00675L,4,9,116000,1.48
20200807,00675L,5,6,110004,1.41
20200807,00675L,6,4,95000,1.22
20200807,00675L,7,5,189000,2.42
20200807,00675L,8,0,0,0.00
20200807,00675L,9,2,161000,2.06
20200807,00675L,10,3,415000,5.33
20200807,00675L,11,3,926000,11.89
20200807,00675L,12,0,0,0.00
20200807,00675L,13,1,800000,10.27
20200807,00675L,14,0,0,0.00
20200807,00675L,15,2,4462000,57.30
20200807,00675L,16,1,1000,0.01
20200807,00675L,17,228,7786000,100.00
20200807,00676R,1,16,1839,0.00
20200807,00676R,2,1246,3521762,0.31
20200807,00676R,3,691,5908880,0.53
20200807,00676R,4,321,4303000,0.38
20200807,00676R,5,329,6250000,0.56
20200807,00676R,6,346,9171000,0.82
20200807,00676R,7,199,7307979,0.65
20200807,00676R,8,163,7735000,0.69
20200807,00676R,9,383,28296000,2.55
20200807,00676R,10,194,28455540,2.56
20200807,00676R,11,110,31190000,2.81
20200807,00676R,12,43,21003000,1.89
20200807,00676R,13,16,11561000,1.04
20200807,00676R,14,4,3713000,0.33
20200807,00676R,15,25,939593000,84.79
20200807,00676R,16,0,0,0.00
20200807,00676R,17,4086,1108011000,100.00
20200807,00677U,1,156,25122,0.00
20200807,00677U,2,24894,69825075,1.74
20200807,00677U,3,12663,109138229,2.72
20200807,00677U,4,5032,67732968,1.69
20200807,00677U,5,5574,106926228,2.67
20200807,00677U,6,5010,135272196,3.38
20200807,00677U,7,3086,115188609,2.87
20200807,00677U,8,2395,114919000,2.87
20200807,00677U,9,5184,395652131,9.89
20200807,00677U,10,2836,421028000,10.52
20200807,00677U,11,1405,406657000,10.16
20200807,00677U,12,440,219953000,5.49
20200807,00677U,13,216,153323000,3.83
20200807,00677U,14,119,109346000,2.73
20200807,00677U,15,278,1574721442,39.37
20200807,00677U,16,0,0,0.00
20200807,00677U,17,69288,3999708000,100.00
20200807,00678,1,250,59525,0.79
20200807,00678,2,1017,2017872,27.09
20200807,00678,3,113,938829,12.60
20200807,00678,4,28,355276,4.77
20200807,00678,5,22,421000,5.65
20200807,00678,6,15,392000,5.26
20200807,00678,7,13,455000,6.10
20200807,00678,8,6,283000,3.79
20200807,00678,9,7,530000,7.11
20200807,00678,10,3,460498,6.18
20200807,00678,11,1,400000,5.37
20200807,00678,12,1,458000,6.14
20200807,00678,13,1,678000,9.10
20200807,00678,14,0,0,0.00
20200807,00678,15,0,0,0.00
20200807,00678,16,1,1000,0.01
20200807,00678,17,1477,7448000,100.00
20200807,00679B,1,417,121799,0.03
20200807,00679B,2,3130,6540589,1.80
20200807,00679B,3,585,4592982,1.26
20200807,00679B,4,186,2414975,0.66
20200807,00679B,5,128,2349474,0.64
20200807,00679B,6,105,2715599,0.74
20200807,00679B,7,37,1319000,0.36
20200807,00679B,8,23,1031000,0.28
20200807,00679B,9,49,3459360,0.95
20200807,00679B,10,13,1814000,0.49
20200807,00679B,11,11,3545227,0.97
20200807,00679B,12,6,2754000,0.75
20200807,00679B,13,3,2085000,0.57
20200807,00679B,14,1,910000,0.25
20200807,00679B,15,9,327538995,90.18
20200807,00679B,16,0,0,0.00
20200807,00679B,17,4703,363192000,100.00
20200807,00680L,1,6,1000,0.02
20200807,00680L,2,110,224000,6.26
20200807,00680L,3,28,236000,6.59
20200807,00680L,4,10,128000,3.57
20200807,00680L,5,3,54000,1.51
20200807,00680L,6,2,52000,1.45
20200807,00680L,7,3,107000,2.99
20200807,00680L,8,0,0,0.00
20200807,00680L,9,1,62000,1.73
20200807,00680L,10,1,133000,3.71
20200807,00680L,11,1,308000,8.61
20200807,00680L,12,1,586000,16.38
20200807,00680L,13,1,638000,17.84
20200807,00680L,14,0,0,0.00
20200807,00680L,15,1,1047000,29.27
20200807,00680L,16,0,0,0.00
20200807,00680L,17,168,3576000,100.00
20200807,00681R,1,0,0,0.00
20200807,00681R,2,64,144000,1.67
20200807,00681R,3,12,106000,1.23
20200807,00681R,4,8,106000,1.23
20200807,00681R,5,5,97000,1.12
20200807,00681R,6,6,145000,1.68
20200807,00681R,7,3,102000,1.18
20200807,00681R,8,2,95000,1.10
20200807,00681R,9,4,314000,3.65
20200807,00681R,10,0,0,0.00
20200807,00681R,11,3,1067000,12.41
20200807,00681R,12,0,0,0.00
20200807,00681R,13,0,0,0.00
20200807,00681R,14,1,936000,10.89
20200807,00681R,15,2,5482000,63.78
20200807,00681R,16,0,0,0.00
20200807,00681R,17,110,8594000,100.00
20200807,00682U,1,45,11126,0.26
20200807,00682U,2,231,434305,10.48
20200807,00682U,3,37,303774,7.33
20200807,00682U,4,8,99795,2.40
20200807,00682U,5,8,151000,3.64
20200807,00682U,6,5,135000,3.25
20200807,00682U,7,0,0,0.00
20200807,00682U,8,2,98000,2.36
20200807,00682U,9,1,100000,2.41
20200807,00682U,10,0,0,0.00
20200807,00682U,11,2,551000,13.29
20200807,00682U,12,2,884000,21.33
20200807,00682U,13,0,0,0.00
20200807,00682U,14,0,0,0.00
20200807,00682U,15,1,1376000,33.20
20200807,00682U,16,0,0,0.00
20200807,00682U,17,342,4144000,100.00
20200807,00683L,1,0,0,0.00
20200807,00683L,2,255,582000,9.04
20200807,00683L,3,67,561000,8.71
20200807,00683L,4,19,249000,3.87
20200807,00683L,5,24,456000,7.08
20200807,00683L,6,24,635000,9.86
20200807,00683L,7,8,286000,4.44
20200807,00683L,8,5,226000,3.51
20200807,00683L,9,10,693000,10.77
20200807,00683L,10,6,916000,14.23
20200807,00683L,11,5,1410000,21.91
20200807,00683L,12,1,420000,6.52
20200807,00683L,13,0,0,0.00
20200807,00683L,14,0,0,0.00
20200807,00683L,15,0,0,0.00
20200807,00683L,16,0,0,0.00
20200807,00683L,17,424,6434000,100.00
20200807,00684R,1,0,0,0.00
20200807,00684R,2,78,152000,4.76
20200807,00684R,3,12,99000,3.10
20200807,00684R,4,2,25000,0.78
20200807,00684R,5,5,93000,2.91
20200807,00684R,6,2,53000,1.66
20200807,00684R,7,2,73000,2.28
20200807,00684R,8,1,47000,1.47
20200807,00684R,9,0,0,0.00
20200807,00684R,10,0,0,0.00
20200807,00684R,11,1,233000,7.30
20200807,00684R,12,2,994000,31.17
20200807,00684R,13,0,0,0.00
20200807,00684R,14,0,0,0.00
20200807,00684R,15,1,1419000,44.51
20200807,00684R,16,0,0,0.00
20200807,00684R,17,106,3188000,100.00
20200807,00685L,1,0,0,0.00
20200807,00685L,2,30,59000,0.68
20200807,00685L,3,4,29000,0.33
20200807,00685L,4,1,14000,0.16
20200807,00685L,5,1,20000,0.23
20200807,00685L,6,2,51000,0.59
20200807,00685L,7,1,31000,0.35
20200807,00685L,8,0,0,0.00
20200807,00685L,9,4,369000,4.27
20200807,00685L,10,0,0,0.00
20200807,00685L,11,0,0,0.00
20200807,00685L,12,0,0,0.00
20200807,00685L,13,0,0,0.00
20200807,00685L,14,0,0,0.00
20200807,00685L,15,2,8066000,93.36
20200807,00685L,16,0,0,0.00
20200807,00685L,17,45,8639000,100.00
20200807,00686R,1,0,0,0.00
20200807,00686R,2,254,658000,2.36
20200807,00686R,3,122,1040000,3.74
20200807,00686R,4,37,498000,1.79
20200807,00686R,5,33,619000,2.22
20200807,00686R,6,34,919000,3.30
20200807,00686R,7,20,721000,2.59
20200807,00686R,8,21,997000,3.58
20200807,00686R,9,33,2347000,8.44
20200807,00686R,10,18,2665000,9.59
20200807,00686R,11,7,1650000,5.94
20200807,00686R,12,2,1021000,3.67
20200807,00686R,13,1,710000,2.55
20200807,00686R,14,1,954000,3.43
20200807,00686R,15,2,12977000,46.72
20200807,00686R,16,0,0,0.00
20200807,00686R,17,585,27776000,100.00
20200807,00687B,1,128,29632,0.01
20200807,00687B,2,866,1501881,0.57
20200807,00687B,3,64,489487,0.18
20200807,00687B,4,13,167000,0.06
20200807,00687B,5,7,125000,0.04
20200807,00687B,6,10,240000,0.09
20200807,00687B,7,3,107000,0.04
20200807,00687B,8,3,141000,0.05
20200807,00687B,9,2,167000,0.06
20200807,00687B,10,2,266000,0.10
20200807,00687B,11,3,795000,0.30
20200807,00687B,12,2,879000,0.33
20200807,00687B,13,1,724000,0.27
20200807,00687B,14,0,0,0.00
20200807,00687B,15,5,254655000,97.83
20200807,00687B,16,0,0,0.00
20200807,00687B,17,1109,260287000,100.00
20200807,00688L,1,0,0,0.00
20200807,00688L,2,34,73000,1.30
20200807,00688L,3,6,45000,0.80
20200807,00688L,4,7,86000,1.53
20200807,00688L,5,2,33000,0.58
20200807,00688L,6,2,52000,0.92
20200807,00688L,7,1,39000,0.69
20200807,00688L,8,0,0,0.00
20200807,00688L,9,1,79000,1.40
20200807,00688L,10,2,296000,5.27
20200807,00688L,11,0,0,0.00
20200807,00688L,12,1,412000,7.33
20200807,00688L,13,0,0,0.00
20200807,00688L,14,0,0,0.00
20200807,00688L,15,1,4500000,80.14
20200807,00688L,16,0,0,0.00
20200807,00688L,17,57,5615000,100.00
20200807,00689R,1,0,0,0.00
20200807,00689R,2,67,123000,1.24
20200807,00689R,3,5,43000,0.43
20200807,00689R,4,0,0,0.00
20200807,00689R,5,0,0,0.00
20200807,00689R,6,1,22000,0.22
20200807,00689R,7,0,0,0.00
20200807,00689R,8,1,45000,0.45
20200807,00689R,9,1,100000,1.01
20200807,00689R,10,0,0,0.00
20200807,00689R,11,1,371000,3.75
20200807,00689R,12,3,1429000,14.45
20200807,00689R,13,0,0,0.00
20200807,00689R,14,1,890000,8.99
20200807,00689R,15,3,6866000,69.43
20200807,00689R,16,0,0,0.00
20200807,00689R,17,83,9889000,100.00
20200807,00690,1,199,54173,0.36
20200807,00690,2,2193,4361338,29.40
20200807,00690,3,253,2024611,13.65
20200807,00690,4,82,1064423,7.17
20200807,00690,5,40,737650,4.97
20200807,00690,6,47,1178805,7.94
20200807,00690,7,8,290000,1.95
20200807,00690,8,8,386000,2.60
20200807,00690,9,12,921000,6.21
20200807,00690,10,3,447000,3.01
20200807,00690,11,3,715000,4.82
20200807,00690,12,1,500000,3.37
20200807,00690,13,0,0,0.00
20200807,00690,14,1,890000,6.00
20200807,00690,15,1,1260000,8.49
20200807,00690,16,0,0,0.00
20200807,00690,17,2851,14830000,100.00
20200807,00691R,1,0,0,0.00
20200807,00691R,2,58,128000,2.09
20200807,00691R,3,15,126000,2.06
20200807,00691R,4,3,39000,0.63
20200807,00691R,5,3,57000,0.93
20200807,00691R,6,2,48000,0.78
20200807,00691R,7,1,37000,0.60
20200807,00691R,8,1,50000,0.81
20200807,00691R,9,0,0,0.00
20200807,00691R,10,1,147000,2.40
20200807,00691R,11,1,370000,6.05
20200807,00691R,12,0,0,0.00
20200807,00691R,13,0,0,0.00
20200807,00691R,14,0,0,0.00
20200807,00691R,15,3,5104000,83.58
20200807,00691R,16,0,0,0.00
20200807,00691R,17,88,6106000,100.00
20200807,00692,1,9400,3746829,1.54
20200807,00692,2,26430,56654108,23.28
20200807,00692,3,4305,33645515,13.82
20200807,00692,4,1149,14515138,5.96
20200807,00692,5,651,11965825,4.91
20200807,00692,6,504,12865774,5.28
20200807,00692,7,186,6646080,2.73
20200807,00692,8,122,5733617,2.35
20200807,00692,9,171,12116078,4.98
20200807,00692,10,57,7601932,3.12
20200807,00692,11,14,4079039,1.67
20200807,00692,12,2,915000,0.37
20200807,00692,13,1,739000,0.30
20200807,00692,14,0,0,0.00
20200807,00692,15,9,72056065,29.61
20200807,00692,16,0,0,0.00
